analysis,target,model,feature,coef
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc222,0.0034652326097475094
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc223,-0.0010780425894293328
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc224,0.0004850325573286599
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc225,-0.005021722660849543
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc226,-0.005600293268825381
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc227,0.0012576263809373895
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc228,-0.010249283992205826
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc229,1.328350958730139e-05
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc230,-0.0023639671238088154
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc231,0.0005981540030912066
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc232,0.003866889653398531
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc233,-0.0012624505438231079
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc234,-0.0002835379240544022
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc235,-0.004287856247672274
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc236,0.002270998298256792
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc237,-0.0019232589290933914
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc238,0.005588252867390771
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc239,0.0009829716119445614
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc240,0.0029736229973087265
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc241,0.006106224294532272
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc242,-0.0035487621786832527
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc243,0.001418749769688869
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc244,-0.0005486221786790803
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc245,3.241037545028132e-05
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc246,0.0014958935528097083
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc247,-0.0015916916234642814
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc248,0.001743225453179126
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc249,0.00046235140478273604
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc250,0.005209188014127107
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc251,0.004521339802445088
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc252,-0.0027164614403716106
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc253,-0.005740450237026808
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc254,-0.00399950437914611
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc255,0.0008023146782196326
individual_engagement,engagement_target,linear_pca,sentiment_emb_pc256,0.0035958911119487015
